DateTime,PAR (raw),PAR (CALC),,serial #,478
6/26/2021 5:54,54,0.042055762,,,
6/26/2021 5:54,54,0.042055762,,,
6/26/2021 5:54,54,0.042055762,,,
6/26/2021 5:54,54,0.042055762,,,
6/26/2021 5:54,54,0.042055762,,,
6/26/2021 5:54,54,0.042055762,,,
6/26/2021 5:59,54,0.042055762,,,
6/26/2021 5:59,54,0.042055762,,,
6/26/2021 5:59,54,0.042055762,,,
6/26/2021 5:59,54,0.042055762,,,
6/26/2021 5:59,54,0.042055762,,,
6/26/2021 5:59,54,0.042055762,,,
6/26/2021 5:59,54,0.042055762,,,
6/26/2021 5:59,54,0.042055762,,,
6/26/2021 5:59,54,0.042055762,,,
6/26/2021 5:59,54,0.042055762,,,
6/26/2021 6:04,54,0.042055762,,,
6/26/2021 6:04,54,0.042055762,,,
6/26/2021 6:04,54,0.042055762,,,
6/26/2021 6:04,54,0.042055762,,,
6/26/2021 6:04,54,0.042055762,,,
6/26/2021 6:04,54,0.042055762,,,
6/26/2021 6:04,54,0.042055762,,,
6/26/2021 6:04,54,0.042055762,,,
6/26/2021 6:04,54,0.042055762,,,
6/26/2021 6:04,54,0.042055762,,,
6/26/2021 6:09,54,0.042055762,,,
6/26/2021 6:09,54,0.042055762,,,
6/26/2021 6:09,54,0.042055762,,,
6/26/2021 6:09,54,0.042055762,,,
6/26/2021 6:09,54,0.042055762,,,
6/26/2021 6:09,54,0.042055762,,,
6/26/2021 6:09,54,0.042055762,,,
6/26/2021 6:09,54,0.042055762,,,
6/26/2021 6:09,54,0.042055762,,,
6/26/2021 6:09,54,0.042055762,,,
6/26/2021 6:14,54,0.042055762,,,
6/26/2021 6:14,54,0.042055762,,,
6/26/2021 6:14,54,0.042055762,,,
6/26/2021 6:14,54,0.042055762,,,
6/26/2021 6:14,54,0.042055762,,,
6/26/2021 6:14,54,0.042055762,,,
6/26/2021 6:14,54,0.042055762,,,
6/26/2021 6:14,54,0.042055762,,,
6/26/2021 6:14,54,0.042055762,,,
6/26/2021 6:14,54,0.042055762,,,
6/26/2021 6:19,54,0.042055762,,,
6/26/2021 6:19,54,0.042055762,,,
6/26/2021 6:19,54,0.042055762,,,
6/26/2021 6:19,54,0.042055762,,,
6/26/2021 6:19,54,0.042055762,,,
6/26/2021 6:19,54,0.042055762,,,
6/26/2021 6:19,54,0.042055762,,,
6/26/2021 6:19,54,0.042055762,,,
6/26/2021 6:19,54,0.042055762,,,
6/26/2021 6:19,54,0.042055762,,,
6/26/2021 6:24,54,0.042055762,,,
6/26/2021 6:24,54,0.042055762,,,
6/26/2021 6:24,54,0.042055762,,,
6/26/2021 6:24,54,0.042055762,,,
6/26/2021 6:24,54,0.042055762,,,
6/26/2021 6:24,54,0.042055762,,,
6/26/2021 6:24,54,0.042055762,,,
6/26/2021 6:24,54,0.042055762,,,
6/26/2021 6:24,54,0.042055762,,,
6/26/2021 6:24,54,0.042055762,,,
6/26/2021 6:29,54,0.042055762,,,
6/26/2021 6:29,54,0.042055762,,,
6/26/2021 6:29,54,0.042055762,,,
6/26/2021 6:29,54,0.042055762,,,
6/26/2021 6:29,54,0.042055762,,,
6/26/2021 6:29,54,0.042055762,,,
6/26/2021 6:29,54,0.042055762,,,
6/26/2021 6:29,54,0.042055762,,,
6/26/2021 6:29,54,0.042055762,,,
6/26/2021 6:29,54,0.042055762,,,
6/26/2021 6:34,54,0.042055762,,,
6/26/2021 6:34,54,0.042055762,,,
6/26/2021 6:34,54,0.042055762,,,
6/26/2021 6:34,54,0.042055762,,,
6/26/2021 6:34,54,0.042055762,,,
6/26/2021 6:34,54,0.042055762,,,
6/26/2021 6:34,54,0.042055762,,,
6/26/2021 6:34,54,0.042055762,,,
6/26/2021 6:34,54,0.042055762,,,
6/26/2021 6:34,54,0.042055762,,,
6/26/2021 6:39,54,0.042055762,,,
6/26/2021 6:39,54,0.042055762,,,
6/26/2021 6:39,54,0.042055762,,,
6/26/2021 6:39,54,0.042055762,,,
6/26/2021 6:39,54,0.042055762,,,
6/26/2021 6:39,54,0.042055762,,,
6/26/2021 6:39,54,0.042055762,,,
6/26/2021 6:39,54,0.042055762,,,
6/26/2021 6:39,54,0.042055762,,,
6/26/2021 6:39,54,0.042055762,,,
6/26/2021 6:44,54,0.042055762,,,
6/26/2021 6:44,54,0.042055762,,,
6/26/2021 6:44,54,0.042055762,,,
6/26/2021 6:44,54,0.042055762,,,
6/26/2021 6:44,54,0.042055762,,,
6/26/2021 6:44,54,0.042055762,,,
6/26/2021 6:44,54,0.042055762,,,
6/26/2021 6:44,54,0.042055762,,,
6/26/2021 6:44,54,0.042055762,,,
6/26/2021 6:44,54,0.042055762,,,
6/26/2021 6:49,54,0.042055762,,,
6/26/2021 6:49,54,0.042055762,,,
6/26/2021 6:49,54,0.042055762,,,
6/26/2021 6:49,54,0.042055762,,,
6/26/2021 6:49,54,0.042055762,,,
6/26/2021 6:49,54,0.042055762,,,
6/26/2021 6:49,54,0.042055762,,,
6/26/2021 6:49,54,0.042055762,,,
6/26/2021 6:49,54,0.042055762,,,
6/26/2021 6:49,54,0.042055762,,,
6/26/2021 6:54,54,0.042055762,,,
6/26/2021 6:54,54,0.042055762,,,
6/26/2021 6:54,54,0.042055762,,,
6/26/2021 6:54,54,0.042055762,,,
6/26/2021 6:54,54,0.042055762,,,
6/26/2021 6:54,54,0.042055762,,,
6/26/2021 6:54,54,0.042055762,,,
6/26/2021 6:54,54,0.042055762,,,
6/26/2021 6:54,54,0.042055762,,,
6/26/2021 6:54,54,0.042055762,,,
6/26/2021 6:59,54,0.042055762,,,
6/26/2021 6:59,54,0.042055762,,,
6/26/2021 6:59,54,0.042055762,,,
6/26/2021 6:59,54,0.042055762,,,
6/26/2021 6:59,54,0.042055762,,,
6/26/2021 6:59,54,0.042055762,,,
6/26/2021 6:59,54,0.042055762,,,
6/26/2021 6:59,54,0.042055762,,,
6/26/2021 6:59,54,0.042055762,,,
6/26/2021 6:59,54,0.042055762,,,
6/26/2021 7:04,54,0.042055762,,,
6/26/2021 7:04,54,0.042055762,,,
6/26/2021 7:04,54,0.042055762,,,
6/26/2021 7:04,54,0.042055762,,,
6/26/2021 7:04,54,0.042055762,,,
6/26/2021 7:04,54,0.042055762,,,
6/26/2021 7:04,54,0.042055762,,,
6/26/2021 7:04,54,0.042055762,,,
6/26/2021 7:04,54,0.042055762,,,
6/26/2021 7:04,54,0.042055762,,,
6/26/2021 7:09,54,0.042055762,,,
6/26/2021 7:09,54,0.042055762,,,
6/26/2021 7:09,54,0.042055762,,,
6/26/2021 7:09,54,0.042055762,,,
6/26/2021 7:09,54,0.042055762,,,
6/26/2021 7:09,54,0.042055762,,,
6/26/2021 7:09,54,0.042055762,,,
6/26/2021 7:09,54,0.042055762,,,
6/26/2021 7:09,54,0.042055762,,,
6/26/2021 7:09,54,0.042055762,,,
6/26/2021 7:14,54,0.042055762,,,
6/26/2021 7:14,54,0.042055762,,,
6/26/2021 7:14,54,0.042055762,,,
6/26/2021 7:14,54,0.042055762,,,
6/26/2021 7:14,54,0.042055762,,,
6/26/2021 7:14,54,0.042055762,,,
6/26/2021 7:14,54,0.042055762,,,
6/26/2021 7:14,54,0.042055762,,,
6/26/2021 7:14,54,0.042055762,,,
6/26/2021 7:14,54,0.042055762,,,
6/26/2021 7:19,54,0.042055762,,,
6/26/2021 7:19,54,0.042055762,,,
6/26/2021 7:19,54,0.042055762,,,
6/26/2021 7:19,54,0.042055762,,,
6/26/2021 7:19,54,0.042055762,,,
6/26/2021 7:19,54,0.042055762,,,
6/26/2021 7:19,54,0.042055762,,,
6/26/2021 7:19,54,0.042055762,,,
6/26/2021 7:19,54,0.042055762,,,
6/26/2021 7:19,54,0.042055762,,,
6/26/2021 7:24,54,0.042055762,,,
6/26/2021 7:24,54,0.042055762,,,
6/26/2021 7:24,54,0.042055762,,,
6/26/2021 7:24,54,0.042055762,,,
6/26/2021 7:24,54,0.042055762,,,
6/26/2021 7:24,54,0.042055762,,,
6/26/2021 7:24,54,0.042055762,,,
6/26/2021 7:24,54,0.042055762,,,
6/26/2021 7:24,54,0.042055762,,,
6/26/2021 7:24,54,0.042055762,,,
6/26/2021 7:29,54,0.042055762,,,
6/26/2021 7:29,54,0.042055762,,,
6/26/2021 7:29,54,0.042055762,,,
6/26/2021 7:29,54,0.042055762,,,
6/26/2021 7:29,54,0.042055762,,,
6/26/2021 7:29,54,0.042055762,,,
6/26/2021 7:29,54,0.042055762,,,
6/26/2021 7:29,54,0.042055762,,,
6/26/2021 7:29,54,0.042055762,,,
6/26/2021 7:29,54,0.042055762,,,
6/26/2021 7:34,54,0.042055762,,,
6/26/2021 7:34,54,0.042055762,,,
6/26/2021 7:34,54,0.042055762,,,
6/26/2021 7:34,54,0.042055762,,,
6/26/2021 7:34,54,0.042055762,,,
6/26/2021 7:34,54,0.042055762,,,
6/26/2021 7:34,54,0.042055762,,,
6/26/2021 7:34,54,0.042055762,,,
6/26/2021 7:34,54,0.042055762,,,
6/26/2021 7:34,54,0.042055762,,,
6/26/2021 7:39,54,0.042055762,,,
6/26/2021 7:39,54,0.042055762,,,
6/26/2021 7:39,54,0.042055762,,,
6/26/2021 7:39,54,0.042055762,,,
6/26/2021 7:39,54,0.042055762,,,
6/26/2021 7:39,54,0.042055762,,,
6/26/2021 7:39,54,0.042055762,,,
6/26/2021 7:39,54,0.042055762,,,
6/26/2021 7:39,54,0.042055762,,,
6/26/2021 7:39,54,0.042055762,,,
6/26/2021 7:44,54,0.042055762,,,
6/26/2021 7:44,54,0.042055762,,,
6/26/2021 7:44,54,0.042055762,,,
6/26/2021 7:44,54,0.042055762,,,
6/26/2021 7:44,54,0.042055762,,,
6/26/2021 7:44,54,0.042055762,,,
6/26/2021 7:44,54,0.042055762,,,
6/26/2021 7:44,54,0.042055762,,,
6/26/2021 7:44,54,0.042055762,,,
6/26/2021 7:44,54,0.042055762,,,
6/26/2021 7:49,54,0.042055762,,,
6/26/2021 7:49,54,0.042055762,,,
6/26/2021 7:49,54,0.042055762,,,
6/26/2021 7:49,54,0.042055762,,,
6/26/2021 7:49,54,0.042055762,,,
6/26/2021 7:49,54,0.042055762,,,
6/26/2021 7:49,54,0.042055762,,,
6/26/2021 7:49,54,0.042055762,,,
6/26/2021 7:49,54,0.042055762,,,
6/26/2021 7:49,54,0.042055762,,,
6/26/2021 7:54,54,0.042055762,,,
6/26/2021 7:54,54,0.042055762,,,
6/26/2021 7:54,54,0.042055762,,,
6/26/2021 7:54,54,0.042055762,,,
6/26/2021 7:54,54,0.042055762,,,
6/26/2021 7:54,54,0.042055762,,,
6/26/2021 7:54,54,0.042055762,,,
6/26/2021 7:54,54,0.042055762,,,
6/26/2021 7:54,54,0.042055762,,,
6/26/2021 7:54,54,0.042055762,,,
6/26/2021 7:59,54,0.042055762,,,
6/26/2021 7:59,54,0.042055762,,,
6/26/2021 7:59,54,0.042055762,,,
6/26/2021 7:59,54,0.042055762,,,
6/26/2021 7:59,54,0.042055762,,,
6/26/2021 7:59,54,0.042055762,,,
6/26/2021 7:59,54,0.042055762,,,
6/26/2021 7:59,54,0.042055762,,,
6/26/2021 7:59,54,0.042055762,,,
6/26/2021 7:59,54,0.042055762,,,
6/26/2021 8:04,54,0.042055762,,,
6/26/2021 8:04,54,0.042055762,,,
6/26/2021 8:04,54,0.042055762,,,
6/26/2021 8:04,54,0.042055762,,,
6/26/2021 8:04,54,0.042055762,,,
6/26/2021 8:04,54,0.042055762,,,
6/26/2021 8:04,54,0.042055762,,,
6/26/2021 8:04,54,0.042055762,,,
6/26/2021 8:04,54,0.042055762,,,
6/26/2021 8:04,54,0.042055762,,,
6/26/2021 8:09,54,0.042055762,,,
6/26/2021 8:09,54,0.042055762,,,
6/26/2021 8:09,54,0.042055762,,,
6/26/2021 8:09,54,0.042055762,,,
6/26/2021 8:09,54,0.042055762,,,
6/26/2021 8:09,54,0.042055762,,,
6/26/2021 8:09,54,0.042055762,,,
6/26/2021 8:09,54,0.042055762,,,
6/26/2021 8:09,54,0.042055762,,,
6/26/2021 8:09,54,0.042055762,,,
6/26/2021 8:14,54,0.042055762,,,
6/26/2021 8:14,54,0.042055762,,,
6/26/2021 8:14,54,0.042055762,,,
6/26/2021 8:14,54,0.042055762,,,
6/26/2021 8:14,54,0.042055762,,,
6/26/2021 8:14,54,0.042055762,,,
6/26/2021 8:14,54,0.042055762,,,
6/26/2021 8:14,54,0.042055762,,,
6/26/2021 8:14,54,0.042055762,,,
6/26/2021 8:14,54,0.042055762,,,
6/26/2021 8:19,54,0.042055762,,,
6/26/2021 8:19,54,0.042055762,,,
6/26/2021 8:19,54,0.042055762,,,
6/26/2021 8:19,54,0.042055762,,,
6/26/2021 8:19,54,0.042055762,,,
6/26/2021 8:19,54,0.042055762,,,
6/26/2021 8:19,54,0.042055762,,,
6/26/2021 8:19,54,0.042055762,,,
6/26/2021 8:19,54,0.042055762,,,
6/26/2021 8:19,54,0.042055762,,,
6/26/2021 8:24,54,0.042055762,,,
6/26/2021 8:24,54,0.042055762,,,
6/26/2021 8:24,54,0.042055762,,,
6/26/2021 8:24,54,0.042055762,,,
6/26/2021 8:24,54,0.042055762,,,
6/26/2021 8:24,54,0.042055762,,,
6/26/2021 8:24,54,0.042055762,,,
6/26/2021 8:24,54,0.042055762,,,
6/26/2021 8:24,54,0.042055762,,,
6/26/2021 8:24,54,0.042055762,,,
6/26/2021 8:29,54,0.042055762,,,
6/26/2021 8:29,54,0.042055762,,,
6/26/2021 8:29,54,0.042055762,,,
6/26/2021 8:29,54,0.042055762,,,
6/26/2021 8:29,54,0.042055762,,,
6/26/2021 8:29,54,0.042055762,,,
6/26/2021 8:29,54,0.042055762,,,
6/26/2021 8:29,54,0.042055762,,,
6/26/2021 8:29,54,0.042055762,,,
6/26/2021 8:30,54,0.042055762,,,
6/26/2021 8:34,54,0.042055762,,,
6/26/2021 8:34,54,0.042055762,,,
6/26/2021 8:34,54,0.042055762,,,
6/26/2021 8:34,54,0.042055762,,,
6/26/2021 8:34,54,0.042055762,,,
6/26/2021 8:34,54,0.042055762,,,
6/26/2021 8:34,54,0.042055762,,,
6/26/2021 8:34,54,0.042055762,,,
6/26/2021 8:34,54,0.042055762,,,
6/26/2021 8:35,54,0.042055762,,,
6/26/2021 8:39,54,0.042055762,,,
6/26/2021 8:39,54,0.042055762,,,
6/26/2021 8:39,54,0.042055762,,,
6/26/2021 8:39,54,0.042055762,,,
6/26/2021 8:39,54,0.042055762,,,
6/26/2021 8:39,54,0.042055762,,,
6/26/2021 8:39,54,0.042055762,,,
6/26/2021 8:39,54,0.042055762,,,
6/26/2021 8:40,54,0.042055762,,,
6/26/2021 8:40,54,0.042055762,,,
6/26/2021 8:44,54,0.042055762,,,
6/26/2021 8:44,54,0.042055762,,,
6/26/2021 8:44,54,0.042055762,,,
6/26/2021 8:44,54,0.042055762,,,
6/26/2021 8:44,54,0.042055762,,,
6/26/2021 8:44,54,0.042055762,,,
6/26/2021 8:44,54,0.042055762,,,
6/26/2021 8:45,54,0.042055762,,,
6/26/2021 8:45,54,0.042055762,,,
6/26/2021 8:45,54,0.042055762,,,
6/26/2021 8:49,54,0.042055762,,,
6/26/2021 8:49,54,0.042055762,,,
6/26/2021 8:49,54,0.042055762,,,
6/26/2021 8:49,54,0.042055762,,,
6/26/2021 8:49,54,0.042055762,,,
6/26/2021 8:49,54,0.042055762,,,
6/26/2021 8:50,54,0.042055762,,,
6/26/2021 8:50,54,0.042055762,,,
6/26/2021 8:50,54,0.042055762,,,
6/26/2021 8:50,54,0.042055762,,,
6/26/2021 8:54,54,0.042055762,,,
6/26/2021 8:54,54,0.042055762,,,
6/26/2021 8:54,54,0.042055762,,,
6/26/2021 8:54,54,0.042055762,,,
6/26/2021 8:54,54,0.042055762,,,
6/26/2021 8:55,54,0.042055762,,,
6/26/2021 8:55,54,0.042055762,,,
6/26/2021 8:55,54,0.042055762,,,
6/26/2021 8:55,54,0.042055762,,,
6/26/2021 8:55,54,0.042055762,,,
6/26/2021 8:59,54,0.042055762,,,
6/26/2021 8:59,54,0.042055762,,,
6/26/2021 8:59,54,0.042055762,,,
6/26/2021 8:59,54,0.042055762,,,
6/26/2021 9:00,54,0.042055762,,,
6/26/2021 9:00,54,0.042055762,,,
6/26/2021 9:00,54,0.042055762,,,
6/26/2021 9:00,54,0.042055762,,,
6/26/2021 9:00,54,0.042055762,,,
6/26/2021 9:00,54,0.042055762,,,
6/26/2021 9:04,54,0.042055762,,,
6/26/2021 9:04,54,0.042055762,,,
6/26/2021 9:04,54,0.042055762,,,
6/26/2021 9:05,54,0.042055762,,,
6/26/2021 9:05,54,0.042055762,,,
6/26/2021 9:05,54,0.042055762,,,
6/26/2021 9:05,54,0.042055762,,,
6/26/2021 9:05,54,0.042055762,,,
6/26/2021 9:05,54,0.042055762,,,
6/26/2021 9:05,54,0.042055762,,,
6/26/2021 9:09,54,0.042055762,,,
6/26/2021 9:09,54,0.042055762,,,
6/26/2021 9:09,54,0.042055762,,,
6/26/2021 9:10,54,0.042055762,,,
6/26/2021 9:10,54,0.042055762,,,
6/26/2021 9:10,54,0.042055762,,,
6/26/2021 9:10,54,0.042055762,,,
6/26/2021 9:10,54,0.042055762,,,
6/26/2021 9:10,54,0.042055762,,,
6/26/2021 9:10,54,0.042055762,,,
6/26/2021 9:14,54,0.042055762,,,
6/26/2021 9:14,54,0.042055762,,,
6/26/2021 9:15,54,0.042055762,,,
6/26/2021 9:15,54,0.042055762,,,
6/26/2021 9:15,54,0.042055762,,,
6/26/2021 9:15,54,0.042055762,,,
6/26/2021 9:15,54,0.042055762,,,
6/26/2021 9:15,54,0.042055762,,,
6/26/2021 9:15,54,0.042055762,,,
6/26/2021 9:15,54,0.042055762,,,
6/26/2021 9:19,54,0.042055762,,,
6/26/2021 9:20,54,0.042055762,,,
6/26/2021 9:20,54,0.042055762,,,
6/26/2021 9:20,54,0.042055762,,,
6/26/2021 9:20,54,0.042055762,,,
6/26/2021 9:20,54,0.042055762,,,
6/26/2021 9:20,54,0.042055762,,,
6/26/2021 9:20,54,0.042055762,,,
6/26/2021 9:20,54,0.042055762,,,
6/26/2021 9:20,54,0.042055762,,,
6/26/2021 9:25,54,0.042055762,,,
6/26/2021 9:25,54,0.042055762,,,
6/26/2021 9:25,54,0.042055762,,,
6/26/2021 9:25,54,0.042055762,,,
6/26/2021 9:25,54,0.042055762,,,
6/26/2021 9:25,54,0.042055762,,,
6/26/2021 9:25,54,0.042055762,,,
6/26/2021 9:25,54,0.042055762,,,
6/26/2021 9:25,54,0.042055762,,,
6/26/2021 9:25,54,0.042055762,,,
6/26/2021 9:30,54,0.042055762,,,
6/26/2021 9:30,54,0.042055762,,,
6/26/2021 9:30,54,0.042055762,,,
6/26/2021 9:30,54,0.042055762,,,
6/26/2021 9:30,54,0.042055762,,,
6/26/2021 9:30,54,0.042055762,,,
6/26/2021 9:30,54,0.042055762,,,
6/26/2021 9:30,54,0.042055762,,,
6/26/2021 9:30,54,0.042055762,,,
6/26/2021 9:30,54,0.042055762,,,
6/26/2021 9:35,54,0.042055762,,,
6/26/2021 9:35,54,0.042055762,,,
6/26/2021 9:35,54,0.042055762,,,
6/26/2021 9:35,54,0.042055762,,,
6/26/2021 9:35,54,0.042055762,,,
6/26/2021 9:35,54,0.042055762,,,
6/26/2021 9:35,54,0.042055762,,,
6/26/2021 9:35,54,0.042055762,,,
6/26/2021 9:35,54,0.042055762,,,
6/26/2021 9:35,54,0.042055762,,,
6/26/2021 9:40,54,0.042055762,,,
6/26/2021 9:40,54,0.042055762,,,
6/26/2021 9:40,54,0.042055762,,,
6/26/2021 9:40,54,0.042055762,,,
6/26/2021 9:40,54,0.042055762,,,
6/26/2021 9:40,54,0.042055762,,,
6/26/2021 9:40,54,0.042055762,,,
6/26/2021 9:40,54,0.042055762,,,
6/26/2021 9:40,54,0.042055762,,,
6/26/2021 9:40,54,0.042055762,,,
6/26/2021 9:45,54,0.042055762,,,
6/26/2021 9:45,54,0.042055762,,,
6/26/2021 9:45,54,0.042055762,,,
6/26/2021 9:45,54,0.042055762,,,
6/26/2021 9:45,54,0.042055762,,,
6/26/2021 9:45,54,0.042055762,,,
6/26/2021 9:45,54,0.042055762,,,
6/26/2021 9:45,54,0.042055762,,,
6/26/2021 9:45,54,0.042055762,,,
6/26/2021 9:45,54,0.042055762,,,
6/26/2021 9:50,54,0.042055762,,,
6/26/2021 9:50,54,0.042055762,,,
6/26/2021 9:50,54,0.042055762,,,
6/26/2021 9:50,54,0.042055762,,,
6/26/2021 9:50,54,0.042055762,,,
6/26/2021 9:50,54,0.042055762,,,
6/26/2021 9:50,54,0.042055762,,,
6/26/2021 9:50,54,0.042055762,,,
6/26/2021 9:50,54,0.042055762,,,
6/26/2021 9:50,54,0.042055762,,,
6/26/2021 9:55,54,0.042055762,,,
6/26/2021 9:55,54,0.042055762,,,
6/26/2021 9:55,54,0.042055762,,,
6/26/2021 9:55,54,0.042055762,,,
6/26/2021 9:55,54,0.042055762,,,
6/26/2021 9:55,54,0.042055762,,,
6/26/2021 9:55,54,0.042055762,,,
6/26/2021 9:55,54,0.042055762,,,
6/26/2021 9:55,54,0.042055762,,,
6/26/2021 9:55,54,0.042055762,,,
6/26/2021 10:00,54,0.042055762,,,
6/26/2021 10:00,54,0.042055762,,,
6/26/2021 10:00,54,0.042055762,,,
6/26/2021 10:00,54,0.042055762,,,
6/26/2021 10:00,54,0.042055762,,,
6/26/2021 10:00,54,0.042055762,,,
6/26/2021 10:00,54,0.042055762,,,
6/26/2021 10:00,54,0.042055762,,,
6/26/2021 10:00,54,0.042055762,,,
6/26/2021 10:00,54,0.042055762,,,
6/26/2021 10:05,54,0.042055762,,,
6/26/2021 10:05,54,0.042055762,,,
6/26/2021 10:05,54,0.042055762,,,
6/26/2021 10:05,54,0.042055762,,,
6/26/2021 10:05,54,0.042055762,,,
6/26/2021 10:05,54,0.042055762,,,
6/26/2021 10:05,54,0.042055762,,,
6/26/2021 10:05,54,0.042055762,,,
6/26/2021 10:05,54,0.042055762,,,
6/26/2021 10:05,54,0.042055762,,,
6/26/2021 10:10,54,0.042055762,,,
6/26/2021 10:10,54,0.042055762,,,
6/26/2021 10:10,54,0.042055762,,,
6/26/2021 10:10,54,0.042055762,,,
6/26/2021 10:10,54,0.042055762,,,
6/26/2021 10:10,54,0.042055762,,,
6/26/2021 10:10,54,0.042055762,,,
6/26/2021 10:10,54,0.042055762,,,
6/26/2021 10:10,54,0.042055762,,,
6/26/2021 10:10,54,0.042055762,,,
6/26/2021 10:15,54,0.042055762,,,
6/26/2021 10:15,54,0.042055762,,,
6/26/2021 10:15,54,0.042055762,,,
6/26/2021 10:15,54,0.042055762,,,
6/26/2021 10:15,54,0.042055762,,,
6/26/2021 10:15,54,0.042055762,,,
6/26/2021 10:15,54,0.042055762,,,
6/26/2021 10:15,54,0.042055762,,,
6/26/2021 10:15,54,0.042055762,,,
6/26/2021 10:15,54,0.042055762,,,
6/26/2021 10:20,54,0.042055762,,,
6/26/2021 10:20,54,0.042055762,,,
6/26/2021 10:20,54,0.042055762,,,
6/26/2021 10:20,54,0.042055762,,,
6/26/2021 10:20,54,0.042055762,,,
6/26/2021 10:20,54,0.042055762,,,
6/26/2021 10:20,54,0.042055762,,,
6/26/2021 10:20,54,0.042055762,,,
6/26/2021 10:20,54,0.042055762,,,
6/26/2021 10:20,54,0.042055762,,,
6/26/2021 10:25,54,0.042055762,,,
6/26/2021 10:25,54,0.042055762,,,
6/26/2021 10:25,54,0.042055762,,,
6/26/2021 10:25,56,0.04212297,,,
6/26/2021 10:25,58,0.042190285,,,
6/26/2021 10:25,58,0.042190285,,,
6/26/2021 10:25,58,0.042190285,,,
6/26/2021 10:25,57,0.042156614,,,
6/26/2021 10:25,58,0.042190285,,,
6/26/2021 10:25,58,0.042190285,,,
6/26/2021 10:30,104,0.043768588,,,
6/26/2021 10:30,58,0.042190285,,,
6/26/2021 10:30,58,0.042190285,,,
6/26/2021 10:30,58,0.042190285,,,
6/26/2021 10:30,58,0.042190285,,,
6/26/2021 10:30,58,0.042190285,,,
6/26/2021 10:30,58,0.042190285,,,
6/26/2021 10:30,58,0.042190285,,,
6/26/2021 10:30,58,0.042190285,,,
6/26/2021 10:30,58,0.042190285,,,
6/26/2021 10:35,1173,0.102760989,,,
6/26/2021 10:35,1192,0.104331715,,,
6/26/2021 10:35,1205,0.105420234,,,
6/26/2021 10:35,1203,0.105252033,,,
6/26/2021 10:35,1197,0.10474904,,,
6/26/2021 10:35,1195,0.10458191,,,
6/26/2021 10:35,1207,0.105588703,,,
6/26/2021 10:35,1209,0.105757442,,,
6/26/2021 10:35,1222,0.106860836,,,
6/26/2021 10:35,1231,0.10763146,,,
6/26/2021 10:40,2414,0.276779173,,,
6/26/2021 10:40,2418,0.277664508,,,
6/26/2021 10:40,2425,0.279220663,,,
6/26/2021 10:40,2430,0.28033754,,,
6/26/2021 10:40,2433,0.281009809,,,
6/26/2021 10:40,2437,0.281908676,,,
6/26/2021 10:40,2444,0.283488618,,,
6/26/2021 10:40,2446,0.283941654,,,
6/26/2021 10:40,2451,0.285077414,,,
6/26/2021 10:40,2451,0.285077414,,,
6/26/2021 10:45,3389,0.602844814,,,
6/26/2021 10:45,3399,0.607677191,,,
6/26/2021 10:45,3402,0.609134444,,,
6/26/2021 10:45,3406,0.611082885,,,
6/26/2021 10:45,3413,0.614507665,,,
6/26/2021 10:45,3418,0.616965682,,,
6/26/2021 10:45,3418,0.616965682,,,
6/26/2021 10:45,3411,0.613527203,,,
6/26/2021 10:45,3415,0.615489695,,,
6/26/2021 10:45,3423,0.619433531,,,
6/26/2021 10:50,4025,1.00168824,,,
6/26/2021 10:50,4029,1.004892344,,,
6/26/2021 10:50,4033,1.008106697,,,
6/26/2021 10:50,4030,1.00569497,,,
6/26/2021 10:50,4023,1.000090021,,,
6/26/2021 10:50,4027,1.003289013,,,
6/26/2021 10:50,4040,1.013756576,,,
6/26/2021 10:50,4044,1.016999284,,,
6/26/2021 10:50,4036,1.010524208,,,
6/26/2021 10:50,4035,1.009717728,,,
6/26/2021 10:55,4668,1.673735413,,,
6/26/2021 10:55,4665,1.66973128,,,
6/26/2021 10:55,4673,1.680430318,,,
6/26/2021 10:55,4679,1.688499561,,,
6/26/2021 10:55,4675,1.683115772,,,
6/26/2021 10:55,4685,1.696607553,,,
6/26/2021 10:55,4690,1.703393945,,,
6/26/2021 10:55,4685,1.696607553,,,
6/26/2021 10:55,4688,1.700676137,,,
6/26/2021 10:55,4698,1.714308681,,,
6/26/2021 11:00,5355,2.896660675,,,
6/26/2021 11:00,5347,2.878218089,,,
6/26/2021 11:00,5351,2.887424658,,,
6/26/2021 11:00,5359,2.905926236,,,
6/26/2021 11:00,5364,2.917549877,,,
6/26/2021 11:00,5366,2.922212341,,,
6/26/2021 11:00,5359,2.905926236,,,
6/26/2021 11:00,5368,2.926882256,,,
6/26/2021 11:00,5367,2.924546366,,,
6/26/2021 11:00,5367,2.924546366,,,
6/26/2021 11:05,5830,4.232523972,,,
6/26/2021 11:05,5830,4.232523972,,,
6/26/2021 11:05,5831,4.235904568,,,
6/26/2021 11:05,5850,4.300651381,,,
6/26/2021 11:05,5844,4.280098812,,,
6/26/2021 11:05,5837,4.256244921,,,
6/26/2021 11:05,5840,4.266451695,,,
6/26/2021 11:05,5843,4.276682946,,,
6/26/2021 11:05,5843,4.276682946,,,
6/26/2021 11:05,5845,4.283517407,,,
6/26/2021 11:10,6223,5.792532741,,,
6/26/2021 11:10,6219,5.774063221,,,
6/26/2021 11:10,6206,5.714443017,,,
6/26/2021 11:10,6215,5.75565259,,,
6/26/2021 11:10,6228,5.815702744,,,
