"UTCDateTime","Temperature"
2021-08-27 21:19:59,29.9907
2021-08-27 21:24:59,29.9905
2021-08-27 21:29:59,29.9871
2021-08-27 21:34:59,29.986
2021-08-27 21:39:59,29.9824
2021-08-27 21:44:59,29.9794
2021-08-27 21:49:59,29.9778
2021-08-27 21:54:59,29.9767
2021-08-27 21:59:59,29.9768
2021-08-27 22:04:59,29.9712
2021-08-27 22:09:59,29.9717
2021-08-27 22:14:59,29.9699
2021-08-27 22:19:59,29.9663
2021-08-27 22:24:59,29.9589
2021-08-27 22:29:59,29.9555
2021-08-27 22:34:59,29.9527
2021-08-27 22:39:59,29.9483
2021-08-27 22:44:59,29.942
2021-08-27 22:49:59,29.9423
2021-08-27 22:54:59,29.9309
2021-08-27 22:59:59,29.9285
2021-08-27 23:04:59,29.9217
2021-08-27 23:09:59,29.9166
2021-08-27 23:14:59,29.9112
2021-08-27 23:19:59,29.909
2021-08-27 23:24:59,29.9072
2021-08-27 23:29:59,29.9016
2021-08-27 23:34:59,29.9019
2021-08-27 23:39:59,29.9021
2021-08-27 23:44:59,29.9007
2021-08-27 23:49:59,29.8979
2021-08-27 23:54:59,29.8942
2021-08-27 23:59:59,29.8881
2021-08-28 00:04:59,29.8821
2021-08-28 00:09:59,29.8776
2021-08-28 00:14:59,29.8726
2021-08-28 00:19:59,29.8715
2021-08-28 00:24:59,29.871
2021-08-28 00:29:59,29.871
2021-08-28 00:34:59,29.8718
2021-08-28 00:39:59,29.8646
2021-08-28 00:44:59,29.8604
2021-08-28 00:49:59,29.8533
2021-08-28 00:54:59,29.8434
2021-08-28 00:59:59,29.8382
2021-08-28 01:04:59,29.8321
2021-08-28 01:09:59,29.8281
2021-08-28 01:14:59,29.8235
2021-08-28 01:19:59,29.819
2021-08-28 01:24:59,29.8148
2021-08-28 01:29:59,29.8099
2021-08-28 01:34:59,29.8102
2021-08-28 01:39:59,29.8098
2021-08-28 01:44:59,29.8096
2021-08-28 01:49:59,29.8085
2021-08-28 01:54:59,29.8064
2021-08-28 01:59:59,29.806
2021-08-28 02:04:59,29.8013
2021-08-28 02:09:59,29.7991
2021-08-28 02:14:59,29.7967
2021-08-28 02:19:59,29.794
2021-08-28 02:24:59,29.789
2021-08-28 02:29:59,29.7849
2021-08-28 02:34:59,29.7797
2021-08-28 02:39:59,29.7756
2021-08-28 02:44:59,29.7704
2021-08-28 02:49:59,29.7655
2021-08-28 02:54:59,29.76
2021-08-28 02:59:59,29.7556
2021-08-28 03:04:59,29.7531
2021-08-28 03:09:59,29.7471
2021-08-28 03:14:59,29.7445
2021-08-28 03:19:59,29.7421
2021-08-28 03:24:59,29.7339
2021-08-28 03:29:59,29.7298
2021-08-28 03:34:59,29.7249
2021-08-28 03:39:59,29.7195
2021-08-28 03:44:59,29.7144
2021-08-28 03:49:59,29.7124
2021-08-28 03:54:59,29.7081
2021-08-28 03:59:59,29.702
2021-08-28 04:04:59,29.697
2021-08-28 04:09:59,29.6937
2021-08-28 04:14:59,29.6913
2021-08-28 04:19:59,29.6836
2021-08-28 04:24:59,29.6743
2021-08-28 04:29:59,29.6649
2021-08-28 04:34:59,29.6595
2021-08-28 04:39:59,29.6552
2021-08-28 04:44:59,29.6536
2021-08-28 04:49:59,29.651
2021-08-28 04:54:59,29.6473
2021-08-28 04:59:59,29.6491
2021-08-28 05:04:59,29.6504
2021-08-28 05:09:59,29.6482
2021-08-28 05:14:59,29.6474
2021-08-28 05:19:59,29.6444
2021-08-28 05:24:59,29.6443
2021-08-28 05:29:59,29.643
2021-08-28 05:34:59,29.6487
2021-08-28 05:39:59,29.6568
2021-08-28 05:44:59,29.66
2021-08-28 05:49:59,29.6595
2021-08-28 05:54:59,29.6582
2021-08-28 05:59:59,29.6595
2021-08-28 06:04:59,29.6629
2021-08-28 06:09:59,29.6666
2021-08-28 06:14:59,29.668
2021-08-28 06:19:59,29.6663
2021-08-28 06:24:59,29.6683
2021-08-28 06:29:59,29.6672
2021-08-28 06:34:59,29.6676
2021-08-28 06:39:59,29.6683
2021-08-28 06:44:59,29.6699
2021-08-28 06:49:59,29.6681
2021-08-28 06:54:59,29.6671
2021-08-28 06:59:59,29.6674
2021-08-28 07:04:59,29.6672
2021-08-28 07:09:59,29.6671
2021-08-28 07:14:59,29.6676
2021-08-28 07:19:59,29.6662
2021-08-28 07:24:59,29.6709
2021-08-28 07:29:59,29.6726
2021-08-28 07:34:59,29.6701
2021-08-28 07:39:59,29.6674
2021-08-28 07:44:59,29.6654
2021-08-28 07:49:59,29.6672
2021-08-28 07:54:59,29.6698
2021-08-28 07:59:59,29.6659
2021-08-28 08:04:59,29.6686
2021-08-28 08:09:59,29.6678
2021-08-28 08:14:59,29.6668
2021-08-28 08:19:59,29.6673
2021-08-28 08:24:59,29.669
2021-08-28 08:29:59,29.6675
2021-08-28 08:34:59,29.6692
2021-08-28 08:39:59,29.6707
2021-08-28 08:44:59,29.6679
2021-08-28 08:49:59,29.6661
2021-08-28 08:54:59,29.6632
2021-08-28 08:59:59,29.663
2021-08-28 09:04:59,29.6643
2021-08-28 09:09:59,29.6618
2021-08-28 09:14:59,29.6625
2021-08-28 09:19:59,29.6605
2021-08-28 09:24:59,29.6584
2021-08-28 09:29:59,29.6555
2021-08-28 09:34:59,29.6554
2021-08-28 09:39:59,29.656
2021-08-28 09:44:59,29.6517
2021-08-28 09:49:59,29.6498
2021-08-28 09:54:59,29.6491
2021-08-28 09:59:59,29.6497
2021-08-28 10:04:59,29.6497
2021-08-28 10:09:59,29.6501
2021-08-28 10:14:59,29.6467
2021-08-28 10:19:59,29.6465
2021-08-28 10:24:59,29.6448
2021-08-28 10:29:59,29.6422
2021-08-28 10:34:59,29.64
2021-08-28 10:39:59,29.6411
2021-08-28 10:44:59,29.6391
2021-08-28 10:49:59,29.6359
2021-08-28 10:54:59,29.6367
2021-08-28 10:59:59,29.6371
2021-08-28 11:04:59,29.6337
2021-08-28 11:09:59,29.6337
2021-08-28 11:14:59,29.6331
2021-08-28 11:19:59,29.6306
2021-08-28 11:24:59,29.6287
2021-08-28 11:29:59,29.6279
2021-08-28 11:34:59,29.6293
2021-08-28 11:39:59,29.6309
2021-08-28 11:44:59,29.6316
2021-08-28 11:49:59,29.6319
2021-08-28 11:54:59,29.6332
2021-08-28 11:59:59,29.6315
2021-08-28 12:04:59,29.6284
2021-08-28 12:09:59,29.6264
2021-08-28 12:14:59,29.6244
2021-08-28 12:19:59,29.6228
2021-08-28 12:24:59,29.6241
2021-08-28 12:29:59,29.6262
2021-08-28 12:34:59,29.6292
2021-08-28 12:39:59,29.6291
2021-08-28 12:44:59,29.6284
2021-08-28 12:49:59,29.6293
2021-08-28 12:54:59,29.6281
2021-08-28 12:59:59,29.6263
2021-08-28 13:04:59,29.6301
2021-08-28 13:09:59,29.6322
2021-08-28 13:14:59,29.633
2021-08-28 13:19:59,29.6357
2021-08-28 13:24:59,29.6405
2021-08-28 13:29:59,29.643
2021-08-28 13:34:59,29.6452
2021-08-28 13:39:59,29.6463
2021-08-28 13:44:59,29.6443
2021-08-28 13:49:59,29.6472
2021-08-28 13:54:59,29.6523
2021-08-28 13:59:59,29.6558
2021-08-28 14:04:59,29.659
2021-08-28 14:09:59,29.6578
2021-08-28 14:14:59,29.6559
2021-08-28 14:19:59,29.6564
2021-08-28 14:24:59,29.6548
2021-08-28 14:29:59,29.6517
2021-08-28 14:34:59,29.6505
2021-08-28 14:39:59,29.6482
2021-08-28 14:44:59,29.6467
2021-08-28 14:49:59,29.6456
2021-08-28 14:54:59,29.6425
2021-08-28 14:59:59,29.6398
2021-08-28 15:04:59,29.6371
2021-08-28 15:09:59,29.6345
2021-08-28 15:14:59,29.631
2021-08-28 15:19:59,29.6274
2021-08-28 15:24:59,29.6255
2021-08-28 15:29:59,29.6225
2021-08-28 15:34:59,29.619
2021-08-28 15:39:59,29.6178
2021-08-28 15:44:59,29.6188
2021-08-28 15:49:59,29.6206
2021-08-28 15:54:59,29.6158
2021-08-28 15:59:59,29.6152
2021-08-28 16:04:59,29.6155
2021-08-28 16:09:59,29.6138
2021-08-28 16:14:59,29.6165
2021-08-28 16:19:59,29.6191
2021-08-28 16:24:59,29.6204
2021-08-28 16:29:59,29.6197
2021-08-28 16:34:59,29.6194
2021-08-28 16:39:59,29.6197
2021-08-28 16:44:59,29.6207
2021-08-28 16:49:59,29.6224
2021-08-28 16:54:59,29.6225
2021-08-28 16:59:59,29.6228
2021-08-28 17:04:59,29.6264
2021-08-28 17:09:59,29.6298
2021-08-28 17:14:59,29.6336
2021-08-28 17:19:59,29.6364
2021-08-28 17:24:59,29.6372
2021-08-28 17:29:59,29.6357
2021-08-28 17:34:59,29.636
2021-08-28 17:39:59,29.635
2021-08-28 17:44:59,29.6349
2021-08-28 17:49:59,29.6355
2021-08-28 17:54:59,29.6343
2021-08-28 17:59:59,29.6311
2021-08-28 18:04:59,29.6313
2021-08-28 18:09:59,29.6297
2021-08-28 18:14:59,29.6267
2021-08-28 18:19:59,29.6259
2021-08-28 18:24:59,29.6235
2021-08-28 18:29:59,29.6211
2021-08-28 18:34:59,29.6257
2021-08-28 18:39:59,29.6337
2021-08-28 18:44:59,29.6379
2021-08-28 18:49:59,29.6383
2021-08-28 18:54:59,29.6355
2021-08-28 18:59:59,29.6328
2021-08-28 19:04:59,29.6311
2021-08-28 19:09:59,29.6309
2021-08-28 19:14:59,29.631
2021-08-28 19:19:59,29.6307
2021-08-28 19:24:59,29.6299
2021-08-28 19:29:59,29.6318
2021-08-28 19:34:59,29.6327
2021-08-28 19:39:59,29.6337
2021-08-28 19:44:59,29.6351
2021-08-28 19:49:59,29.6392
2021-08-28 19:54:59,29.6436
2021-08-28 19:59:59,29.6475
2021-08-28 20:04:59,29.6513
2021-08-28 20:09:59,29.6533
2021-08-28 20:14:59,29.6559
2021-08-28 20:19:59,29.656
2021-08-28 20:24:59,29.6554
2021-08-28 20:29:59,29.6553
2021-08-28 20:34:59,29.6539
2021-08-28 20:39:59,29.6537
2021-08-28 20:44:59,29.6533
2021-08-28 20:49:59,29.6506
2021-08-28 20:54:59,29.6492
2021-08-28 20:59:59,29.6478
2021-08-28 21:04:59,29.644
2021-08-28 21:09:59,29.6404
2021-08-28 21:14:59,29.6364
2021-08-28 21:19:59,29.6379
2021-08-28 21:24:59,29.6326
2021-08-28 21:29:59,29.6296
2021-08-28 21:34:59,29.6271
2021-08-28 21:39:59,29.6259
2021-08-28 21:44:59,29.6248
2021-08-28 21:49:59,29.624
2021-08-28 21:54:59,29.6213
2021-08-28 21:59:59,29.6197
2021-08-28 22:04:59,29.6151
2021-08-28 22:09:59,29.6138
2021-08-28 22:14:59,29.6101
2021-08-28 22:19:59,29.6041
2021-08-28 22:24:59,29.5976
2021-08-28 22:29:59,29.5867
2021-08-28 22:34:59,29.567
2021-08-28 22:39:59,29.5544
2021-08-28 22:44:59,29.5423
2021-08-28 22:49:59,29.5261
2021-08-28 22:54:59,29.5051
2021-08-28 22:59:59,29.4914
2021-08-28 23:04:59,29.4826
2021-08-28 23:09:59,29.4768
2021-08-28 23:14:59,29.471
2021-08-28 23:19:59,29.4685
2021-08-28 23:24:59,29.4748
2021-08-28 23:29:59,29.4871
2021-08-28 23:34:59,29.4986
2021-08-28 23:39:59,29.5084
2021-08-28 23:44:59,29.5182
2021-08-28 23:49:59,29.5305
2021-08-28 23:54:59,29.5385
2021-08-28 23:59:59,29.5456
2021-08-29 00:04:59,29.5518
2021-08-29 00:09:59,29.5574
2021-08-29 00:14:59,29.5624
2021-08-29 00:19:59,29.5656
2021-08-29 00:24:59,29.567
2021-08-29 00:29:59,29.5692
2021-08-29 00:34:59,29.5712
2021-08-29 00:39:59,29.5735
2021-08-29 00:44:59,29.576
2021-08-29 00:49:59,29.5755
2021-08-29 00:54:59,29.5732
2021-08-29 00:59:59,29.5711
2021-08-29 01:04:59,29.5719
2021-08-29 01:09:59,29.5692
2021-08-29 01:14:59,29.5698
2021-08-29 01:19:59,29.5678
2021-08-29 01:24:59,29.5684
2021-08-29 01:29:59,29.5698
2021-08-29 01:34:59,29.5705
2021-08-29 01:39:59,29.5702
2021-08-29 01:44:59,29.5704
2021-08-29 01:49:59,29.5707
2021-08-29 01:54:59,29.5711
2021-08-29 01:59:59,29.5695
2021-08-29 02:04:59,29.5684
2021-08-29 02:09:59,29.5665
2021-08-29 02:14:59,29.563
2021-08-29 02:19:59,29.5609
2021-08-29 02:24:59,29.56
2021-08-29 02:29:59,29.5616
2021-08-29 02:34:59,29.5635
2021-08-29 02:39:59,29.5635
2021-08-29 02:44:59,29.5627
2021-08-29 02:49:59,29.5633
2021-08-29 02:54:59,29.5636
2021-08-29 02:59:59,29.5646
2021-08-29 03:04:59,29.5651
2021-08-29 03:09:59,29.5659
2021-08-29 03:14:59,29.5642
2021-08-29 03:19:59,29.565
2021-08-29 03:24:59,29.5637
2021-08-29 03:29:59,29.5618
2021-08-29 03:34:59,29.5612
2021-08-29 03:39:59,29.561
2021-08-29 03:44:59,29.5612
2021-08-29 03:49:59,29.5617
2021-08-29 03:54:59,29.5614
2021-08-29 03:59:59,29.562
2021-08-29 04:04:59,29.5627
2021-08-29 04:09:59,29.5629
2021-08-29 04:14:59,29.5635
2021-08-29 04:19:59,29.5639
2021-08-29 04:24:59,29.5656
2021-08-29 04:29:59,29.5662
2021-08-29 04:34:59,29.5646
2021-08-29 04:39:59,29.5639
2021-08-29 04:44:59,29.5654
2021-08-29 04:49:59,29.5659
2021-08-29 04:54:59,29.5641
2021-08-29 04:59:59,29.5624
2021-08-29 05:04:59,29.5614
2021-08-29 05:09:59,29.5612
2021-08-29 05:14:59,29.5607
2021-08-29 05:19:59,29.5604
2021-08-29 05:24:59,29.5589
2021-08-29 05:29:59,29.5587
2021-08-29 05:34:59,29.5585
2021-08-29 05:39:59,29.5587
2021-08-29 05:44:59,29.5589
2021-08-29 05:49:59,29.5566
2021-08-29 05:54:59,29.5559
2021-08-29 05:59:59,29.5556
2021-08-29 06:04:59,29.5547
2021-08-29 06:09:59,29.5535
2021-08-29 06:14:59,29.5539
2021-08-29 06:19:59,29.5556
2021-08-29 06:24:59,29.5565
2021-08-29 06:29:59,29.5574
2021-08-29 06:34:59,29.5585
2021-08-29 06:39:59,29.5595
2021-08-29 06:44:59,29.5589
2021-08-29 06:49:59,29.5589
2021-08-29 06:54:59,29.5585
2021-08-29 06:59:59,29.5571
2021-08-29 07:04:59,29.5581
2021-08-29 07:09:59,29.5574
2021-08-29 07:14:59,29.5566
2021-08-29 07:19:59,29.5575
2021-08-29 07:24:59,29.558
2021-08-29 07:29:59,29.5573
2021-08-29 07:34:59,29.5568
2021-08-29 07:39:59,29.556
2021-08-29 07:44:59,29.5553
2021-08-29 07:49:59,29.5538
2021-08-29 07:54:59,29.5529
2021-08-29 07:59:59,29.55
2021-08-29 08:04:59,29.5491
2021-08-29 08:09:59,29.5487
2021-08-29 08:14:59,29.5474
2021-08-29 08:19:59,29.5485
2021-08-29 08:24:59,29.5474
2021-08-29 08:29:59,29.5487
2021-08-29 08:34:59,29.5491
2021-08-29 08:39:59,29.5513
2021-08-29 08:44:59,29.5535
2021-08-29 08:49:59,29.554
2021-08-29 08:54:59,29.5552
2021-08-29 08:59:59,29.5561
2021-08-29 09:04:59,29.5568
2021-08-29 09:09:59,29.5582
2021-08-29 09:14:59,29.5571
2021-08-29 09:19:59,29.557
2021-08-29 09:24:59,29.5595
2021-08-29 09:29:59,29.5633
2021-08-29 09:34:59,29.5639
2021-08-29 09:39:59,29.5646
2021-08-29 09:44:59,29.5651
2021-08-29 09:49:59,29.5683
2021-08-29 09:54:59,29.569
2021-08-29 09:59:59,29.5686
2021-08-29 10:04:59,29.5712
2021-08-29 10:09:59,29.5701
2021-08-29 10:14:59,29.5716
2021-08-29 10:19:59,29.5692
2021-08-29 10:24:59,29.5697
2021-08-29 10:29:59,29.5674
2021-08-29 10:34:59,29.567
2021-08-29 10:39:59,29.5687
2021-08-29 10:44:59,29.5709
2021-08-29 10:49:59,29.5725
2021-08-29 10:54:59,29.5669
2021-08-29 10:59:59,29.568
2021-08-29 11:04:59,29.5686
2021-08-29 11:09:59,29.5662
2021-08-29 11:14:59,29.5661
2021-08-29 11:19:59,29.5662
2021-08-29 11:24:59,29.5636
2021-08-29 11:29:59,29.5634
2021-08-29 11:34:59,29.5618
2021-08-29 11:39:59,29.5469
2021-08-29 11:44:59,29.5393
2021-08-29 11:49:59,29.5382
2021-08-29 11:54:59,29.5315
2021-08-29 11:59:59,29.531
2021-08-29 12:04:59,29.527
2021-08-29 12:09:59,29.5307
2021-08-29 12:14:59,29.5296
2021-08-29 12:19:59,29.5328
2021-08-29 12:24:59,29.5344
2021-08-29 12:29:59,29.5358
2021-08-29 12:34:59,29.5348
2021-08-29 12:39:59,29.5382
2021-08-29 12:44:59,29.5404
2021-08-29 12:49:59,29.5441
2021-08-29 12:54:59,29.5356
2021-08-29 12:59:59,29.5409
2021-08-29 13:04:59,29.547
2021-08-29 13:09:59,29.552
2021-08-29 13:14:59,29.5568
2021-08-29 13:19:59,29.5606
2021-08-29 13:24:59,29.5645
2021-08-29 13:29:59,29.5658
2021-08-29 13:34:59,29.5725
2021-08-29 13:39:59,29.5802
2021-08-29 13:44:59,29.5839
2021-08-29 13:49:59,29.589
2021-08-29 13:54:59,29.5954
2021-08-29 13:59:59,29.6034
2021-08-29 14:04:59,29.607
2021-08-29 14:09:59,29.6055
2021-08-29 14:14:59,29.6115
2021-08-29 14:19:59,29.6194
2021-08-29 14:24:59,29.6248
2021-08-29 14:29:59,29.6271
2021-08-29 14:34:59,29.6159
2021-08-29 14:39:59,29.6305
2021-08-29 14:44:59,29.6421
2021-08-29 14:49:59,29.6475
2021-08-29 14:54:59,29.6469
2021-08-29 14:59:59,29.6554
2021-08-29 15:04:59,29.6635
2021-08-29 15:09:59,29.6743
2021-08-29 15:14:59,29.6833
2021-08-29 15:19:59,29.6827
2021-08-29 15:24:59,29.6891
2021-08-29 15:29:59,29.6972
2021-08-29 15:34:59,29.6947
2021-08-29 15:39:59,29.7041
2021-08-29 15:44:59,29.7162
2021-08-29 15:49:59,29.7171
2021-08-29 15:54:59,29.7218
2021-08-29 15:59:59,29.7289
2021-08-29 16:04:59,29.742
2021-08-29 16:09:59,29.7503
2021-08-29 16:14:59,29.753
2021-08-29 16:19:59,29.7344
2021-08-29 16:24:59,29.7539
2021-08-29 16:29:59,29.7366
2021-08-29 16:34:59,29.7548
2021-08-29 16:39:59,29.7695
2021-08-29 16:44:59,29.7668
2021-08-29 16:49:59,29.771
2021-08-29 16:54:59,29.7754
2021-08-29 16:59:59,29.7621
2021-08-29 17:04:59,29.7539
2021-08-29 17:09:59,29.754
2021-08-29 17:14:59,29.7625
2021-08-29 17:19:59,29.7692
2021-08-29 17:24:59,29.7769
2021-08-29 17:29:59,29.7798
2021-08-29 17:34:59,29.7822
2021-08-29 17:39:59,29.7839
2021-08-29 17:44:59,29.7927
2021-08-29 17:49:59,29.8038
2021-08-29 17:54:59,29.7985
2021-08-29 17:59:59,29.8128
2021-08-29 18:04:59,29.8106
2021-08-29 18:09:59,29.8062
2021-08-29 18:14:59,29.8092
2021-08-29 18:19:59,29.8067
2021-08-29 18:24:59,29.8124
2021-08-29 18:29:59,29.8225
2021-08-29 18:34:59,29.8308
2021-08-29 18:39:59,29.8366
2021-08-29 18:44:59,29.8528
2021-08-29 18:49:59,29.8632
2021-08-29 18:54:59,29.8785
2021-08-29 18:59:59,29.8856
2021-08-29 19:04:59,29.9016
2021-08-29 19:09:59,29.9117
2021-08-29 19:14:59,29.9208
2021-08-29 19:19:59,29.9256
2021-08-29 19:24:59,29.9007
2021-08-29 19:29:59,29.8709
2021-08-29 19:34:59,29.8334
2021-08-29 19:39:59,29.8188
2021-08-29 19:44:59,29.8127
2021-08-29 19:49:59,29.8103
2021-08-29 19:54:59,29.8129
2021-08-29 19:59:59,29.822
2021-08-29 20:04:59,29.8282
2021-08-29 20:09:59,29.828
2021-08-29 20:14:59,29.8648
2021-08-29 20:19:59,29.9009
2021-08-29 20:24:59,29.9301
2021-08-29 20:29:59,29.9368
2021-08-29 20:34:59,29.9473
2021-08-29 20:39:59,29.9457
2021-08-29 20:44:59,29.9467
2021-08-29 20:49:59,29.9478
2021-08-29 20:54:59,29.9662
2021-08-29 20:59:59,29.977
2021-08-29 21:04:59,29.9706
2021-08-29 21:09:59,29.9667
2021-08-29 21:14:59,29.9594
2021-08-29 21:19:59,29.9504
2021-08-29 21:24:59,29.94
2021-08-29 21:29:59,29.9291
2021-08-29 21:34:59,29.918
2021-08-29 21:39:59,29.9027
2021-08-29 21:44:59,29.8854
2021-08-29 21:49:59,29.8768
2021-08-29 21:54:59,29.8599
2021-08-29 21:59:59,29.8424
2021-08-29 22:04:59,29.798
2021-08-29 22:09:59,29.7426
2021-08-29 22:14:59,29.6941
2021-08-29 22:19:59,29.6562
2021-08-29 22:24:59,29.6304
2021-08-29 22:29:59,29.6163
2021-08-29 22:34:59,29.6022
2021-08-29 22:39:59,29.594
2021-08-29 22:44:59,29.5844
2021-08-29 22:49:59,29.5773
2021-08-29 22:54:59,29.5732
2021-08-29 22:59:59,29.573
2021-08-29 23:04:59,29.5727
2021-08-29 23:09:59,29.5724
2021-08-29 23:14:59,29.5706
2021-08-29 23:19:59,29.5677
2021-08-29 23:24:59,29.566
2021-08-29 23:29:59,29.5648
2021-08-29 23:34:59,29.5636
2021-08-29 23:39:59,29.5614
2021-08-29 23:44:59,29.5766
2021-08-29 23:49:59,29.5969
2021-08-29 23:54:59,29.6133
2021-08-29 23:59:59,29.6295
2021-08-30 00:04:59,29.6421
2021-08-30 00:09:59,29.651
2021-08-30 00:14:59,29.6561
2021-08-30 00:19:59,29.6571
2021-08-30 00:24:59,29.6521
2021-08-30 00:29:59,29.6446
2021-08-30 00:34:59,29.6362
2021-08-30 00:39:59,29.6236
2021-08-30 00:44:59,29.6125
2021-08-30 00:49:59,29.5998
2021-08-30 00:54:59,29.595
2021-08-30 00:59:59,29.593
2021-08-30 01:04:59,29.5879
2021-08-30 01:09:59,29.5811
2021-08-30 01:14:59,29.5772
2021-08-30 01:19:59,29.5771
2021-08-30 01:24:59,29.5745
2021-08-30 01:29:59,29.5701
2021-08-30 01:34:59,29.5627
2021-08-30 01:39:59,29.5534
2021-08-30 01:44:59,29.5401
2021-08-30 01:49:59,29.5207
2021-08-30 01:54:59,29.501
2021-08-30 01:59:59,29.4812
2021-08-30 02:04:59,29.4561
2021-08-30 02:09:59,29.4373
2021-08-30 02:14:59,29.4248
2021-08-30 02:19:59,29.4139
2021-08-30 02:24:59,29.4044
2021-08-30 02:29:59,29.3994
2021-08-30 02:34:59,29.391
2021-08-30 02:39:59,29.3819
2021-08-30 02:44:59,29.3757
2021-08-30 02:49:59,29.3692
2021-08-30 02:54:59,29.3601
2021-08-30 02:59:59,29.3497
2021-08-30 03:04:59,29.3428
2021-08-30 03:09:59,29.3353
2021-08-30 03:14:59,29.3292
2021-08-30 03:19:59,29.3249
2021-08-30 03:24:59,29.3218
2021-08-30 03:29:59,29.3189
2021-08-30 03:34:59,29.3171
2021-08-30 03:39:59,29.3148
2021-08-30 03:44:59,29.3103
2021-08-30 03:49:59,29.3063
2021-08-30 03:54:59,29.3035
2021-08-30 03:59:59,29.3005
2021-08-30 04:04:59,29.3022
2021-08-30 04:09:59,29.3006
2021-08-30 04:14:59,29.2983
2021-08-30 04:19:59,29.295
2021-08-30 04:24:59,29.2951
2021-08-30 04:29:59,29.2957
2021-08-30 04:34:59,29.2956
2021-08-30 04:39:59,29.296
2021-08-30 04:44:59,29.2935
2021-08-30 04:49:59,29.2895
2021-08-30 04:54:59,29.2864
2021-08-30 04:59:59,29.2831
2021-08-30 05:04:59,29.2821
2021-08-30 05:09:59,29.282
2021-08-30 05:14:59,29.2864
2021-08-30 05:19:59,29.284
2021-08-30 05:24:59,29.2885
2021-08-30 05:29:59,29.2827
2021-08-30 05:34:59,29.2821
2021-08-30 05:39:59,29.2817
2021-08-30 05:44:59,29.2812
2021-08-30 05:49:59,29.2782
2021-08-30 05:54:59,29.2782
2021-08-30 05:59:59,29.2769
2021-08-30 06:04:59,29.2733
2021-08-30 06:09:59,29.2713
2021-08-30 06:14:59,29.2669
2021-08-30 06:19:59,29.2627
2021-08-30 06:24:59,29.26
2021-08-30 06:29:59,29.2515
2021-08-30 06:34:59,29.2505
2021-08-30 06:39:59,29.2466
2021-08-30 06:44:59,29.2433
2021-08-30 06:49:59,29.2433
2021-08-30 06:54:59,29.2417
2021-08-30 06:59:59,29.243
2021-08-30 07:04:59,29.2443
2021-08-30 07:09:59,29.2465
2021-08-30 07:14:59,29.2487
2021-08-30 07:19:59,29.2502
2021-08-30 07:24:59,29.251
2021-08-30 07:29:59,29.2553
2021-08-30 07:34:59,29.2609
2021-08-30 07:39:59,29.2651
2021-08-30 07:44:59,29.2689
2021-08-30 07:49:59,29.2735
2021-08-30 07:54:59,29.2779
2021-08-30 07:59:59,29.2828
2021-08-30 08:04:59,29.2888
2021-08-30 08:09:59,29.2951
2021-08-30 08:14:59,29.2997
2021-08-30 08:19:59,29.3049
2021-08-30 08:24:59,29.3094
2021-08-30 08:29:59,29.3129
2021-08-30 08:34:59,29.3157
2021-08-30 08:39:59,29.3183
2021-08-30 08:44:59,29.3211
2021-08-30 08:49:59,29.324
2021-08-30 08:54:59,29.3264
2021-08-30 08:59:59,29.3268
2021-08-30 09:04:59,29.3296
2021-08-30 09:09:59,29.3322
2021-08-30 09:14:59,29.3345
2021-08-30 09:19:59,29.3366
2021-08-30 09:24:59,29.3393
2021-08-30 09:29:59,29.34
2021-08-30 09:34:59,29.341
2021-08-30 09:39:59,29.3447
2021-08-30 09:44:59,29.3476
2021-08-30 09:49:59,29.3499
2021-08-30 09:54:59,29.3508
2021-08-30 09:59:59,29.3528
2021-08-30 10:04:59,29.3572
2021-08-30 10:09:59,29.3603
2021-08-30 10:14:59,29.363
2021-08-30 10:19:59,29.3659
2021-08-30 10:24:59,29.3685
2021-08-30 10:29:59,29.3712
2021-08-30 10:34:59,29.3737
2021-08-30 10:39:59,29.3767
2021-08-30 10:44:59,29.38
2021-08-30 10:49:59,29.3834
2021-08-30 10:54:59,29.3853
2021-08-30 10:59:59,29.3871
2021-08-30 11:04:59,29.3912
2021-08-30 11:09:59,29.3934
2021-08-30 11:14:59,29.3958
2021-08-30 11:19:59,29.398
2021-08-30 11:24:59,29.3986
2021-08-30 11:29:59,29.3971
2021-08-30 11:34:59,29.3947
2021-08-30 11:39:59,29.3923
2021-08-30 11:44:59,29.3929
2021-08-30 11:49:59,29.394
2021-08-30 11:54:59,29.3954
2021-08-30 11:59:59,29.3991
2021-08-30 12:04:59,29.4021
2021-08-30 12:09:59,29.4042
2021-08-30 12:14:59,29.408
2021-08-30 12:19:59,29.4117
2021-08-30 12:24:59,29.4172
2021-08-30 12:29:59,29.4192
2021-08-30 12:34:59,29.4109
2021-08-30 12:39:59,29.412
2021-08-30 12:44:59,29.4146
2021-08-30 12:49:59,29.4168
2021-08-30 12:54:59,29.4181
2021-08-30 12:59:59,29.4228
2021-08-30 13:04:59,29.4291
2021-08-30 13:09:59,29.4336
2021-08-30 13:14:59,29.4384
2021-08-30 13:19:59,29.442
2021-08-30 13:24:59,29.4489
2021-08-30 13:29:59,29.4551
2021-08-30 13:34:59,29.4609
2021-08-30 13:39:59,29.4663
2021-08-30 13:44:59,29.4786
2021-08-30 13:49:59,29.5223
2021-08-30 13:54:59,29.5303
2021-08-30 13:59:59,29.5419
2021-08-30 14:04:59,29.5599
2021-08-30 14:09:59,29.577
2021-08-30 14:14:59,29.594
2021-08-30 14:19:59,29.6124
2021-08-30 14:24:59,29.6121
